Latency,PowerConsumption,Number of Processors,Combined Tasks,MapTask1To,MapTask2To,MapTask3To,MapTask4To,MapTask5To,MapTask6To,MapTask7To,	MapTask8To,MapTask9To,MapTask10To,MapTask11To,NodeProcessorTypeDistribution,No_Proc_Preffered,VSF1,VSF2,VSF3,VSF4,VSF5,VSF6,OSPolicy1,OSPolicy2,OSPolicy3,OSPolicy4,OSPolicy5,OSPolicy6
0.005348987774359999,0.04675509757200883,4,"(7, 8)","""Node5""","""Node5""","""Node5""","""Node5""","""Node6""","""Node3""","""Node4""","""Node4""","""Node6""","""Node4""","""Node3""","(3, 2, 1)",4,1.0,0.25,1.0,1.0,1.0,1.0,"""PB""","""FCFS""","""PB""","""FCFS""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(8, 8)","""Node1""","""Node6""","""Node1""","""Node1""","""Node3""","""Node6""","""Node4""","""Node1""","""Node4""","""Node6""","""Node6""","(6, 0, 0)",4,1.0,0.25,1.0,1.0,1.0,1.0,"""PB""","""PB""","""FCFS""","""FCFS""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(7, 7)","""Node4""","""Node4""","""Node6""","""Node1""","""Node1""","""Node4""","""Node3""","""Node1""","""Node3""","""Node3""","""Node3""","(3, 2, 1)",4,1.0,0.25,1.0,1.0,0.6666666666666666,0.6666666666666666,"""PB""","""PB""","""PB""","""FCFS""","""FCFS""","""FCFS"""
99999.0,99999.0,99999,"(3, 3)","""Node1""","""Node5""","""Node1""","""Node1""","""Node3""","""Node5""","""Node1""","""Node6""","""Node6""","""Node6""","""Node6""","(3, 2, 1)",4,1.0,0.25,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(8, 8)","""Node2""","""Node3""","""Node2""","""Node1""","""Node6""","""Node1""","""Node2""","""Node1""","""Node6""","""Node6""","""Node6""","(3, 2, 1)",4,1.0,0.5,0.25,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(2, 2)","""Node3""","""Node4""","""Node5""","""Node3""","""Node1""","""Node6""","""Node1""","""Node3""","""Node1""","""Node1""","""Node1""","(3, 2, 1)",5,1.0,0.25,1.0,1.0,1.0,1.0,"""PB""","""PB""","""FCFS""","""FCFS""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(3, 3)","""Node5""","""Node5""","""Node2""","""Node5""","""Node2""","""Node5""","""Node3""","""Node1""","""Node3""","""Node3""","""Node3""","(3, 2, 1)",4,0.6666666666666666,1.0,1.0,0.25,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
0.0041255714489967605,0.04598710920996208,6,"(6, 6)","""Node6""","""Node6""","""Node4""","""Node6""","""Node3""","""Node1""","""Node4""","""Node6""","""Node1""","""Node5""","""Node2""","(3, 2, 1)",6,1.0,0.25,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(8, 8)","""Node1""","""Node6""","""Node1""","""Node1""","""Node4""","""Node6""","""Node3""","""Node1""","""Node3""","""Node3""","""Node3""","(3, 2, 1)",4,1.0,0.25,1.0,1.0,1.0,1.0,"""PB""","""PB""","""FCFS""","""FCFS""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(2, 2)","""Node3""","""Node3""","""Node3""","""Node3""","""Node6""","""Node1""","""Node3""","""Node3""","""Node5""","""Node5""","""Node5""","(3, 2, 1)",4,1.0,0.25,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(6, 6)","""Node6""","""Node6""","""Node3""","""Node1""","""Node1""","""Node6""","""Node6""","""Node1""","""Node4""","""Node4""","""Node4""","(3, 2, 1)",4,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(8, 8)","""Node1""","""Node5""","""Node3""","""Node3""","""Node2""","""Node1""","""Node5""","""Node1""","""Node2""","""Node2""","""Node2""","(5, 0, 1)",4,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5,1.0,"""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS"""
99999.0,99999.0,99999,"(8, 8)","""Node6""","""Node4""","""Node2""","""Node1""","""Node1""","""Node6""","""Node4""","""Node1""","""Node1""","""Node1""","""Node1""","(5, 0, 1)",4,1.0,0.6666666666666666,1.0,1.0,0.5,1.0,"""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS"""
99999.0,99999.0,99999,"(6, 6)","""Node2""","""Node2""","""Node3""","""Node4""","""Node1""","""Node2""","""Node3""","""Node4""","""Node3""","""Node1""","""Node1""","(2, 2, 2)",4,1.0,0.6666666666666666,1.0,1.0,0.5,1.0,"""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS"""
99999.0,99999.0,99999,"(2, 2)","""Node5""","""Node5""","""Node6""","""Node2""","""Node3""","""Node3""","""Node3""","""Node6""","""Node3""","""Node3""","""Node6""","(5, 0, 1)",4,1.0,0.6666666666666666,1.0,1.0,0.5,1.0,"""FCFS""","""FCFS""","""FCFS""","""PB""","""PB""","""FCFS"""
0.00400244973677494,0.04004145652553792,5,"(7, 7)","""Node2""","""Node6""","""Node2""","""Node1""","""Node4""","""Node6""","""Node2""","""Node1""","""Node4""","""Node5""","""Node4""","(5, 0, 1)",4,1.0,1.0,0.6666666666666666,1.0,0.5,0.6666666666666666,"""FCFS""","""PB""","""FCFS""","""PB""","""FCFS""","""FCFS"""
0.00557938045809053,0.04922903914643585,4,"(5, 8)","""Node1""","""Node6""","""Node5""","""Node1""","""Node3""","""Node6""","""Node1""","""Node3""","""Node6""","""Node3""","""Node3""","(0, 2, 4)",4,1.0,1.0,1.0,1.0,0.5,1.0,"""FCFS""","""FCFS""","""FCFS""","""PB""","""FCFS""","""FCFS"""
99999.0,99999.0,99999,"(2, 2)","""Node2""","""Node2""","""Node3""","""Node1""","""Node5""","""Node5""","""Node3""","""Node1""","""Node6""","""Node4""","""Node4""","(3, 2, 1)",6,1.0,0.5,1.0,0.6666666666666666,1.0,0.25,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""PB"""
99999.0,99999.0,99999,"(2, 2)","""Node3""","""Node1""","""Node3""","""Node3""","""Node6""","""Node1""","""Node5""","""Node3""","""Node5""","""Node1""","""Node6""","(3, 2, 1)",4,1.0,0.25,1.0,0.5,1.0,1.0,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(8, 8)","""Node3""","""Node1""","""Node6""","""Node3""","""Node1""","""Node1""","""Node5""","""Node3""","""Node1""","""Node5""","""Node1""","(3, 2, 1)",4,1.0,0.25,1.0,1.0,1.0,0.6666666666666666,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(5, 5)","""Node5""","""Node6""","""Node3""","""Node6""","""Node5""","""Node6""","""Node6""","""Node2""","""Node2""","""Node2""","""Node2""","(3, 2, 1)",4,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,"""FCFS""","""FCFS""","""PB""","""FCFS""","""PB""","""FCFS"""
0.0056678142103100395,0.04245064176332612,6,"(5, 5)","""Node2""","""Node6""","""Node4""","""Node2""","""Node3""","""Node6""","""Node5""","""Node4""","""Node3""","""Node1""","""Node1""","(3, 2, 1)",4,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(8, 8)","""Node5""","""Node3""","""Node5""","""Node5""","""Node6""","""Node3""","""Node1""","""Node3""","""Node3""","""Node1""","""Node1""","(3, 2, 1)",4,1.0,0.25,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(7, 8)","""Node3""","""Node5""","""Node4""","""Node4""","""Node3""","""Node3""","""Node4""","""Node4""","""Node2""","""Node5""","""Node5""","(0, 0, 6)",4,1.0,1.0,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(3, 4)","""Node2""","""Node6""","""Node4""","""Node3""","""Node6""","""Node6""","""Node3""","""Node1""","""Node1""","""Node5""","""Node5""","(3, 2, 1)",6,1.0,0.25,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(2, 2)","""Node6""","""Node4""","""Node6""","""Node4""","""Node3""","""Node3""","""Node6""","""Node5""","""Node5""","""Node5""","""Node5""","(3, 3, 0)",4,1.0,0.25,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(5, 8)","""Node4""","""Node5""","""Node5""","""Node4""","""Node1""","""Node5""","""Node1""","""Node5""","""Node6""","""Node1""","""Node1""","(3, 2, 1)",4,1.0,0.25,0.5,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
0.0051013278155482,0.048229034184986974,5,"(7, 7)","""Node3""","""Node5""","""Node4""","""Node6""","""Node1""","""Node5""","""Node3""","""Node6""","""Node6""","""Node1""","""Node1""","(3, 2, 1)",5,1.0,0.25,1.0,1.0,1.0,1.0,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(7, 8)","""Node3""","""Node5""","""Node6""","""Node3""","""Node5""","""Node2""","""Node6""","""Node3""","""Node2""","""Node6""","""Node5""","(0, 3, 3)",4,0.25,0.6666666666666666,0.25,0.25,0.5,0.6666666666666666,"""PB""","""FCFS""","""PB""","""FCFS""","""PB""","""PB"""
99999.0,99999.0,99999,"(8, 8)","""Node2""","""Node2""","""Node3""","""Node2""","""Node5""","""Node6""","""Node2""","""Node4""","""Node5""","""Node6""","""Node6""","(0, 5, 1)",5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(5, 6)","""Node6""","""Node6""","""Node6""","""Node6""","""Node3""","""Node1""","""Node4""","""Node2""","""Node2""","""Node1""","""Node1""","(0, 5, 1)",5,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,"""PB""","""FCFS""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(4, 4)","""Node1""","""Node6""","""Node2""","""Node3""","""Node4""","""Node6""","""Node2""","""Node5""","""Node6""","""Node5""","""Node6""","(0, 5, 1)",6,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(2, 2)","""Node1""","""Node3""","""Node1""","""Node1""","""Node4""","""Node2""","""Node3""","""Node5""","""Node2""","""Node4""","""Node2""","(1, 1, 4)",5,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,"""FCFS""","""PB""","""FCFS""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(8, 8)","""Node2""","""Node3""","""Node2""","""Node2""","""Node1""","""Node3""","""Node5""","""Node2""","""Node4""","""Node3""","""Node4""","(0, 5, 1)",5,0.6666666666666666,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00409886026605831,0.04455705464521999,5,"(3, 3)","""Node3""","""Node3""","""Node3""","""Node2""","""Node1""","""Node6""","""Node3""","""Node5""","""Node1""","""Node2""","""Node5""","(0, 5, 1)",5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,"""PB""","""PB""","""FCFS""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(5, 5)","""Node2""","""Node6""","""Node6""","""Node4""","""Node1""","""Node3""","""Node1""","""Node4""","""Node1""","""Node1""","""Node3""","(3, 0, 3)",5,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.004947786626239721,0.04565104911754145,5,"(2, 2)","""Node2""","""Node3""","""Node4""","""Node1""","""Node2""","""Node3""","""Node4""","""Node1""","""Node3""","""Node6""","""Node1""","(0, 5, 1)",5,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""PB"""
99999.0,99999.0,99999,"(6, 6)","""Node4""","""Node4""","""Node4""","""Node3""","""Node2""","""Node1""","""Node5""","""Node3""","""Node2""","""Node1""","""Node2""","(1, 1, 4)",5,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,"""PB""","""FCFS""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(4, 4)","""Node6""","""Node2""","""Node6""","""Node5""","""Node1""","""Node2""","""Node2""","""Node4""","""Node1""","""Node4""","""Node4""","(0, 1, 5)",5,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(2, 2)","""Node2""","""Node2""","""Node3""","""Node1""","""Node2""","""Node2""","""Node6""","""Node1""","""Node6""","""Node3""","""Node1""","(0, 5, 1)",4,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""PB"""
0.00497412018182571,0.04147893654444105,5,"(5, 8)","""Node3""","""Node4""","""Node3""","""Node1""","""Node2""","""Node6""","""Node3""","""Node2""","""Node1""","""Node2""","""Node2""","(0, 5, 1)",5,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(5, 5)","""Node4""","""Node2""","""Node5""","""Node6""","""Node1""","""Node3""","""Node3""","""Node6""","""Node3""","""Node3""","""Node1""","(3, 0, 3)",6,1.0,0.25,1.0,0.6666666666666666,0.5,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00380252678590985,0.048344966831940686,5,"(3, 3)","""Node1""","""Node2""","""Node3""","""Node6""","""Node4""","""Node2""","""Node6""","""Node3""","""Node4""","""Node2""","""Node4""","(0, 5, 1)",5,1.0,1.0,1.0,1.0,0.5,1.0,"""PB""","""PB""","""FCFS""","""PB""","""PB""","""PB"""
0.00533586160006019,0.045966858578971904,5,"(7, 7)","""Node1""","""Node5""","""Node4""","""Node3""","""Node2""","""Node5""","""Node1""","""Node3""","""Node5""","""Node2""","""Node3""","(0, 6, 0)",5,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(4, 4)","""Node3""","""Node6""","""Node5""","""Node3""","""Node6""","""Node2""","""Node5""","""Node5""","""Node6""","""Node5""","""Node6""","(0, 5, 1)",4,0.25,1.0,0.25,0.25,0.5,0.6666666666666666,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""PB"""
99999.0,99999.0,99999,"(5, 5)","""Node5""","""Node6""","""Node4""","""Node5""","""Node2""","""Node6""","""Node6""","""Node2""","""Node6""","""Node2""","""Node2""","(0, 5, 1)",4,0.25,1.0,1.0,0.25,0.5,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(6, 6)","""Node6""","""Node6""","""Node3""","""Node3""","""Node1""","""Node4""","""Node6""","""Node3""","""Node5""","""Node3""","""Node5""","(0, 5, 1)",5,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(7, 8)","""Node1""","""Node6""","""Node1""","""Node1""","""Node2""","""Node6""","""Node1""","""Node3""","""Node2""","""Node3""","""Node3""","(0, 5, 1)",4,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(6, 6)","""Node4""","""Node1""","""Node1""","""Node3""","""Node3""","""Node5""","""Node1""","""Node6""","""Node2""","""Node2""","""Node2""","(3, 1, 2)",6,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(2, 2)","""Node1""","""Node3""","""Node6""","""Node1""","""Node1""","""Node4""","""Node3""","""Node2""","""Node2""","""Node2""","""Node2""","(0, 5, 1)",5,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,"""PB""","""PB""","""FCFS""","""FCFS""","""PB""","""PB"""
99999.0,99999.0,99999,"(6, 6)","""Node5""","""Node3""","""Node5""","""Node2""","""Node3""","""Node3""","""Node6""","""Node2""","""Node6""","""Node4""","""Node6""","(0, 5, 1)",5,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,"""PB""","""FCFS""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(8, 8)","""Node2""","""Node6""","""Node4""","""Node2""","""Node3""","""Node1""","""Node5""","""Node3""","""Node1""","""Node1""","""Node1""","(0, 5, 1)",6,1.0,1.0,1.0,0.6666666666666666,0.5,0.25,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00441230456514064,0.04566227185322045,5,"(3, 3)","""Node1""","""Node2""","""Node2""","""Node1""","""Node3""","""Node6""","""Node4""","""Node2""","""Node4""","""Node4""","""Node4""","(0, 5, 1)",5,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(7, 8)","""Node4""","""Node3""","""Node4""","""Node4""","""Node1""","""Node1""","""Node6""","""Node4""","""Node1""","""Node6""","""Node2""","(0, 5, 1)",5,1.0,0.5,0.5,1.0,0.5,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00528507339091908,0.042354076901746335,5,"(5, 8)","""Node1""","""Node1""","""Node2""","""Node2""","""Node5""","""Node3""","""Node4""","""Node5""","""Node3""","""Node5""","""Node5""","(0, 5, 1)",5,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(3, 3)","""Node4""","""Node4""","""Node5""","""Node2""","""Node1""","""Node6""","""Node6""","""Node2""","""Node1""","""Node1""","""Node1""","(0, 5, 1)",5,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,"""PB""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(5, 5)","""Node2""","""Node6""","""Node1""","""Node4""","""Node6""","""Node6""","""Node3""","""Node1""","""Node6""","""Node1""","""Node6""","(0, 5, 1)",5,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,"""PB""","""FCFS""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(3, 3)","""Node4""","""Node4""","""Node6""","""Node3""","""Node1""","""Node1""","""Node2""","""Node3""","""Node2""","""Node3""","""Node3""","(0, 5, 1)",5,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,"""PB""","""PB""","""FCFS""","""PB""","""PB""","""PB"""
0.00484379513359075,0.04721684062341845,5,"(3, 3)","""Node3""","""Node3""","""Node3""","""Node2""","""Node6""","""Node5""","""Node3""","""Node1""","""Node5""","""Node1""","""Node1""","(0, 5, 1)",5,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00716523380032552,0.047947923257292274,5,"(8, 8)","""Node3""","""Node5""","""Node3""","""Node2""","""Node6""","""Node3""","""Node4""","""Node2""","""Node4""","""Node2""","""Node2""","(0, 5, 1)",5,0.6666666666666666,1.0,1.0,1.0,0.5,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(5, 8)","""Node2""","""Node6""","""Node1""","""Node2""","""Node1""","""Node5""","""Node3""","""Node3""","""Node4""","""Node3""","""Node3""","(0, 5, 1)",6,1.0,0.5,1.0,0.6666666666666666,0.5,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(6, 6)","""Node3""","""Node1""","""Node3""","""Node3""","""Node4""","""Node1""","""Node5""","""Node1""","""Node2""","""Node2""","""Node2""","(0, 5, 1)",5,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""PB"""
99999.0,99999.0,99999,"(4, 4)","""Node6""","""Node2""","""Node1""","""Node6""","""Node3""","""Node3""","""Node2""","""Node5""","""Node3""","""Node2""","""Node3""","(0, 5, 1)",5,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,"""PB""","""PB""","""FCFS""","""PB""","""PB""","""FCFS"""
99999.0,99999.0,99999,"(3, 3)","""Node4""","""Node1""","""Node6""","""Node6""","""Node4""","""Node1""","""Node5""","""Node6""","""Node4""","""Node5""","""Node5""","(0, 5, 1)",4,1.0,0.6666666666666666,0.25,0.6666666666666666,0.5,1.0,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(5, 5)","""Node1""","""Node1""","""Node1""","""Node3""","""Node4""","""Node2""","""Node5""","""Node3""","""Node2""","""Node2""","""Node2""","(0, 5, 1)",5,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(2, 2)","""Node5""","""Node1""","""Node2""","""Node2""","""Node3""","""Node4""","""Node1""","""Node2""","""Node6""","""Node1""","""Node3""","(0, 5, 1)",6,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(3, 3)","""Node2""","""Node2""","""Node1""","""Node3""","""Node5""","""Node6""","""Node2""","""Node3""","""Node6""","""Node1""","""Node6""","(0, 5, 1)",5,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(7, 7)","""Node3""","""Node1""","""Node2""","""Node3""","""Node6""","""Node1""","""Node5""","""Node3""","""Node6""","""Node1""","""Node6""","(0, 5, 1)",5,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00543156901442301,0.0465199686155774,5,"(2, 2)","""Node2""","""Node1""","""Node2""","""Node5""","""Node3""","""Node1""","""Node2""","""Node4""","""Node1""","""Node4""","""Node4""","(0, 5, 1)",5,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,"""PB""","""PB""","""FCFS""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(8, 8)","""Node3""","""Node2""","""Node3""","""Node3""","""Node4""","""Node2""","""Node3""","""Node1""","""Node1""","""Node6""","""Node6""","(0, 5, 1)",5,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(7, 7)","""Node6""","""Node1""","""Node6""","""Node3""","""Node5""","""Node1""","""Node6""","""Node2""","""Node2""","""Node2""","""Node2""","(0, 5, 1)",5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(4, 4)","""Node1""","""Node1""","""Node2""","""Node3""","""Node4""","""Node1""","""Node5""","""Node3""","""Node5""","""Node5""","""Node5""","(5, 0, 1)",5,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00364765748439234,0.038653499117287736,5,"(7, 7)","""Node2""","""Node2""","""Node5""","""Node1""","""Node6""","""Node2""","""Node3""","""Node1""","""Node3""","""Node3""","""Node3""","(3, 2, 1)",5,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,"""PB""","""PB""","""FCFS""","""PB""","""PB""","""PB"""
0.0039014293604871203,0.0485347029540471,5,"(5, 5)","""Node3""","""Node1""","""Node3""","""Node2""","""Node4""","""Node6""","""Node3""","""Node2""","""Node6""","""Node6""","""Node6""","(0, 5, 1)",5,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""PB"""
99999.0,99999.0,99999,"(7, 8)","""Node5""","""Node4""","""Node5""","""Node4""","""Node1""","""Node3""","""Node4""","""Node5""","""Node3""","""Node2""","""Node2""","(0, 5, 1)",5,1.0,1.0,1.0,1.0,0.5,0.5,"""PB""","""FCFS""","""PB""","""PB""","""PB""","""PB"""
0.0047583214048338,0.04560074829619145,5,"(7, 7)","""Node3""","""Node3""","""Node2""","""Node5""","""Node6""","""Node3""","""Node1""","""Node2""","""Node1""","""Node2""","""Node2""","(0, 5, 1)",5,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(5, 5)","""Node6""","""Node2""","""Node6""","""Node6""","""Node4""","""Node2""","""Node3""","""Node6""","""Node3""","""Node3""","""Node3""","(0, 5, 1)",4,0.5,0.6666666666666666,1.0,0.6666666666666666,0.5,1.0,"""PB""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(4, 4)","""Node5""","""Node6""","""Node2""","""Node1""","""Node1""","""Node6""","""Node2""","""Node1""","""Node3""","""Node2""","""Node3""","(2, 1, 3)",5,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(6, 6)","""Node2""","""Node4""","""Node4""","""Node5""","""Node6""","""Node5""","""Node4""","""Node5""","""Node3""","""Node3""","""Node3""","(0, 5, 1)",5,0.25,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(5, 8)","""Node5""","""Node5""","""Node4""","""Node5""","""Node3""","""Node5""","""Node6""","""Node5""","""Node2""","""Node6""","""Node6""","(0, 5, 1)",5,0.25,0.6666666666666666,1.0,0.25,0.5,0.6666666666666666,"""PB""","""PB""","""PB""","""FCFS""","""PB""","""PB"""
99999.0,99999.0,99999,"(7, 7)","""Node2""","""Node2""","""Node1""","""Node1""","""Node3""","""Node3""","""Node1""","""Node4""","""Node6""","""Node4""","""Node4""","(0, 5, 1)",5,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(3, 3)","""Node3""","""Node3""","""Node5""","""Node5""","""Node3""","""Node1""","""Node2""","""Node5""","""Node6""","""Node1""","""Node6""","(0, 5, 1)",5,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(6, 6)","""Node5""","""Node3""","""Node5""","""Node4""","""Node3""","""Node3""","""Node6""","""Node4""","""Node3""","""Node1""","""Node1""","(0, 5, 1)",5,1.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,"""PB""","""PB""","""FCFS""","""PB""","""PB""","""PB"""
