Latency,PowerConsumption,Number of Processors,Combined Tasks,MapTask1To,MapTask2To,MapTask3To,MapTask4To,MapTask5To,MapTask6To,MapTask7To,	MapTask8To,MapTask9To,MapTask10To,MapTask11To,Config,VSF1,VSF2,VSF3,VSF4,VSF5,VSF6,OSPolicy1,OSPolicy2,OSPolicy3,OSPolicy4,OSPolicy5,OSPolicy6
99999.0,99999.0,99999,"(1, 1)","""Node2""","""Node4""","""Node1""","""Node2""","""Node4""","""Node3""","""Node1""","""Node1""","""Node3""","""Node1""","""Node3""",15,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00615866735058611,0.04312575049598416,6,"(1, 1)","""Node2""","""Node6""","""Node5""","""Node4""","""Node1""","""Node3""","""Node6""","""Node5""","""Node1""","""Node3""","""Node3""",20,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00570210505652315,0.042968530935555034,5,"(1, 1)","""Node4""","""Node1""","""Node3""","""Node4""","""Node6""","""Node5""","""Node3""","""Node1""","""Node5""","""Node6""","""Node5""",19,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.0038691152419781,0.04109596273066635,6,"(1, 1)","""Node6""","""Node5""","""Node3""","""Node6""","""Node4""","""Node1""","""Node5""","""Node3""","""Node4""","""Node1""","""Node2""",20,1.0,0.25,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""FCFS"""
99999.0,99999.0,99999,"(1, 1)","""Node6""","""Node6""","""Node4""","""Node6""","""Node5""","""Node3""","""Node3""","""Node4""","""Node5""","""Node5""","""Node1""",20,0.25,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""","""FCFS"""
0.0040327544356943395,0.04415824196541423,5,"(1, 1)","""Node5""","""Node1""","""Node5""","""Node5""","""Node6""","""Node1""","""Node3""","""Node4""","""Node6""","""Node4""","""Node4""",20,1.0,0.25,0.6666666666666666,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(6, 7)","""Node2""","""Node4""","""Node2""","""Node2""","""Node3""","""Node4""","""Node4""","""Node2""","""Node3""","""Node1""","""Node1""",30,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.0046348011342659,0.042831898428143764,5,"(1, 1)","""Node4""","""Node6""","""Node1""","""Node4""","""Node5""","""Node6""","""Node3""","""Node1""","""Node6""","""Node5""","""Node5""",20,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""","""PB"""
0.005316487042424579,0.041052628282159984,5,"(1, 1)","""Node6""","""Node1""","""Node1""","""Node6""","""Node4""","""Node5""","""Node3""","""Node1""","""Node5""","""Node3""","""Node3""",20,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.0041941516545656796,0.04638691291587221,5,"(1, 1)","""Node5""","""Node6""","""Node1""","""Node5""","""Node3""","""Node6""","""Node4""","""Node1""","""Node3""","""Node4""","""Node4""",24,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00512024214032641,0.04289882632298042,6,"(1, 1)","""Node3""","""Node4""","""Node6""","""Node3""","""Node1""","""Node5""","""Node4""","""Node6""","""Node5""","""Node1""","""Node2""",20,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00592107182868189,0.04206841353767712,6,"(1, 1)","""Node2""","""Node5""","""Node1""","""Node4""","""Node3""","""Node5""","""Node6""","""Node1""","""Node3""","""Node6""","""Node6""",20,1.0,0.25,1.0,0.6666666666666666,1.0,0.6666666666666666,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00516640922750587,0.04167890908267915,5,"(1, 1)","""Node4""","""Node1""","""Node3""","""Node4""","""Node5""","""Node1""","""Node6""","""Node3""","""Node5""","""Node3""","""Node6""",20,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""FCFS"""
0.00509005637716623,0.041739425902153376,6,"(1, 1)","""Node4""","""Node6""","""Node3""","""Node4""","""Node5""","""Node1""","""Node6""","""Node3""","""Node5""","""Node1""","""Node2""",20,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(1, 1)","""Node3""","""Node3""","""Node5""","""Node1""","""Node4""","""Node3""","""Node5""","""Node1""","""Node6""","""Node1""","""Node2""",20,1.0,0.25,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.004513926643366729,0.04280573308234067,5,"(1, 1)","""Node5""","""Node6""","""Node5""","""Node5""","""Node1""","""Node3""","""Node6""","""Node4""","""Node3""","""Node1""","""Node4""",20,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00570210505652315,0.042968530935555034,5,"(6, 8)","""Node3""","""Node4""","""Node4""","""Node3""","""Node1""","""Node5""","""Node3""","""Node2""","""Node1""","""Node5""","""Node5""",31,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""PB""","""PB""","""FCFS""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(1, 1)","""Node1""","""Node2""","""Node1""","""Node1""","""Node6""","""Node3""","""Node5""","""Node5""","""Node6""","""Node5""","""Node6""",20,1.0,0.25,1.0,0.25,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00470355355944776,0.042252220946770905,5,"(1, 1)","""Node5""","""Node4""","""Node1""","""Node5""","""Node6""","""Node3""","""Node4""","""Node5""","""Node1""","""Node6""","""Node1""",20,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""PB""","""PB"""
99999.0,99999.0,99999,"(1, 1)","""Node6""","""Node3""","""Node3""","""Node6""","""Node4""","""Node5""","""Node3""","""Node1""","""Node5""","""Node1""","""Node5""",20,1.0,0.25,1.0,0.6666666666666666,1.0,0.5,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(1, 1)","""Node4""","""Node2""","""Node1""","""Node4""","""Node5""","""Node6""","""Node3""","""Node3""","""Node5""","""Node6""","""Node6""",20,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00558937914785499,0.04435482269263656,6,"(1, 1)","""Node2""","""Node1""","""Node1""","""Node3""","""Node5""","""Node4""","""Node3""","""Node6""","""Node5""","""Node6""","""Node6""",20,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00551544010093246,0.04080225659996112,6,"(1, 1)","""Node6""","""Node6""","""Node3""","""Node6""","""Node4""","""Node1""","""Node2""","""Node3""","""Node1""","""Node3""","""Node5""",20,1.0,0.6666666666666666,1.0,0.6666666666666666,0.25,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00407880450536138,0.040647284052745744,5,"(1, 1)","""Node4""","""Node1""","""Node6""","""Node4""","""Node5""","""Node1""","""Node6""","""Node3""","""Node5""","""Node3""","""Node3""",20,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""FCFS""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(5, 8)","""Node3""","""Node4""","""Node3""","""Node4""","""Node5""","""Node1""","""Node3""","""Node2""","""Node1""","""Node5""","""Node5""",29,1.0,0.25,1.0,0.5,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00439757839068604,0.0411767761331862,6,"(1, 1)","""Node6""","""Node6""","""Node1""","""Node6""","""Node5""","""Node3""","""Node4""","""Node1""","""Node3""","""Node4""","""Node2""",20,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""","""PB"""
0.0048071567202897705,0.04046420430845616,6,"(1, 1)","""Node5""","""Node5""","""Node3""","""Node5""","""Node4""","""Node1""","""Node6""","""Node2""","""Node1""","""Node2""","""Node2""",20,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""FCFS""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(1, 1)","""Node1""","""Node5""","""Node1""","""Node1""","""Node4""","""Node3""","""Node5""","""Node5""","""Node4""","""Node6""","""Node2""",20,1.0,0.25,0.6666666666666666,0.6666666666666666,1.0,0.25,"""PB""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00570347070537139,0.0440522097542729,6,"(1, 1)","""Node4""","""Node6""","""Node5""","""Node4""","""Node1""","""Node3""","""Node6""","""Node5""","""Node1""","""Node2""","""Node2""",20,1.0,0.25,0.6666666666666666,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(1, 1)","""Node6""","""Node6""","""Node1""","""Node6""","""Node4""","""Node5""","""Node3""","""Node3""","""Node5""","""Node3""","""Node5""",20,0.5,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.0038733354195904703,0.042405169765097374,5,"(1, 1)","""Node4""","""Node3""","""Node5""","""Node4""","""Node6""","""Node3""","""Node2""","""Node5""","""Node6""","""Node2""","""Node6""",20,0.25,1.0,1.0,0.6666666666666666,1.0,1.0,"""PB""","""FCFS""","""PB""","""PB""","""FCFS""","""PB"""
0.0049420720410257,0.043258704554110114,6,"(1, 1)","""Node3""","""Node3""","""Node6""","""Node3""","""Node1""","""Node5""","""Node4""","""Node6""","""Node5""","""Node1""","""Node2""",20,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(1, 1)","""Node5""","""Node6""","""Node4""","""Node5""","""Node1""","""Node6""","""Node6""","""Node4""","""Node1""","""Node2""","""Node1""",20,1.0,0.25,0.5,0.6666666666666666,0.5,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(1, 1)","""Node1""","""Node4""","""Node1""","""Node1""","""Node3""","""Node4""","""Node5""","""Node5""","""Node3""","""Node5""","""Node3""",20,1.0,0.25,1.0,0.6666666666666666,1.0,0.25,"""FCFS""","""PB""","""PB""","""PB""","""PB""","""PB"""
0.00478579476620052,0.04194720571936293,6,"(1, 1)","""Node4""","""Node4""","""Node1""","""Node3""","""Node5""","""Node4""","""Node6""","""Node3""","""Node5""","""Node6""","""Node2""",20,1.0,0.25,1.0,1.0,1.0,0.6666666666666666,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00386729209324015,0.0,4,"(6, 8)","""Node1""","""Node4""","""Node1""","""Node1""","""Node5""","""Node4""","""Node1""","""Node3""","""Node5""","""Node4""","""Node5""",31,1.0,0.25,0.25,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(6, 8)","""Node4""","""Node6""","""Node4""","""Node5""","""Node3""","""Node5""","""Node6""","""Node2""","""Node3""","""Node1""","""Node1""",13,1.0,0.25,1.0,0.6666666666666666,1.0,0.6666666666666666,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00590009754871819,0.044057860976506685,5,"(1, 1)","""Node3""","""Node3""","""Node6""","""Node3""","""Node1""","""Node5""","""Node5""","""Node6""","""Node1""","""Node4""","""Node4""",20,1.0,0.25,1.0,0.25,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(1, 1)","""Node4""","""Node6""","""Node1""","""Node4""","""Node3""","""Node5""","""Node6""","""Node1""","""Node3""","""Node5""","""Node3""",20,1.0,0.25,1.0,0.6666666666666666,1.0,0.5,"""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""","""PB"""
0.00433923240139864,0.04087197035254279,5,"(1, 1)","""Node4""","""Node6""","""Node4""","""Node3""","""Node5""","""Node1""","""Node6""","""Node3""","""Node5""","""Node1""","""Node1""",20,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""PB""","""PB"""
0.00504419257121562,0.04176976785524345,6,"(1, 1)","""Node4""","""Node3""","""Node1""","""Node4""","""Node5""","""Node6""","""Node2""","""Node1""","""Node5""","""Node2""","""Node2""",20,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.0036744200221646,0.04130168313452664,6,"(1, 1)","""Node5""","""Node1""","""Node3""","""Node5""","""Node2""","""Node6""","""Node1""","""Node3""","""Node6""","""Node4""","""Node4""",20,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(3, 4)","""Node6""","""Node6""","""Node2""","""Node2""","""Node6""","""Node6""","""Node4""","""Node3""","""Node3""","""Node1""","""Node1""",8,1.0,0.25,1.0,0.6666666666666666,0.5,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00456036561492846,0.04285668778638243,6,"(1, 1)","""Node6""","""Node2""","""Node6""","""Node6""","""Node1""","""Node3""","""Node4""","""Node5""","""Node3""","""Node4""","""Node5""",20,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00421997660701305,0.0408911213287342,6,"(1, 1)","""Node5""","""Node2""","""Node5""","""Node6""","""Node1""","""Node3""","""Node4""","""Node6""","""Node3""","""Node1""","""Node3""",20,1.0,0.25,1.0,0.6666666666666666,0.6666666666666666,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.004304963202604171,0.03923432462221661,6,"(1, 1)","""Node4""","""Node3""","""Node1""","""Node4""","""Node5""","""Node3""","""Node6""","""Node1""","""Node2""","""Node6""","""Node2""",20,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.0050020254620648,0.04299629163391622,5,"(1, 1)","""Node1""","""Node1""","""Node1""","""Node3""","""Node6""","""Node5""","""Node1""","""Node4""","""Node3""","""Node6""","""Node6""",20,1.0,0.25,1.0,0.6666666666666666,0.6666666666666666,1.0,"""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""","""PB"""
0.004236444209800279,0.041255921850278855,6,"(1, 1)","""Node5""","""Node3""","""Node6""","""Node5""","""Node1""","""Node3""","""Node4""","""Node6""","""Node1""","""Node3""","""Node2""",20,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""","""PB"""
0.0046738504256511,0.043857707674281064,5,"(1, 1)","""Node1""","""Node2""","""Node4""","""Node1""","""Node3""","""Node5""","""Node4""","""Node4""","""Node5""","""Node3""","""Node5""",21,1.0,0.25,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00465274956122453,0.05434038100975586,6,"(1, 1)","""Node5""","""Node6""","""Node3""","""Node5""","""Node1""","""Node6""","""Node4""","""Node3""","""Node1""","""Node4""","""Node2""",23,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.0040625616345089,0.04250805785597806,6,"(1, 1)","""Node1""","""Node4""","""Node1""","""Node5""","""Node6""","""Node3""","""Node4""","""Node5""","""Node3""","""Node6""","""Node2""",20,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00433831752541797,0.04123055275596589,5,"(1, 1)","""Node4""","""Node6""","""Node1""","""Node4""","""Node5""","""Node3""","""Node6""","""Node1""","""Node3""","""Node6""","""Node5""",20,1.0,0.25,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
0.00432493020048633,0.04137420421699973,6,"(1, 1)","""Node5""","""Node5""","""Node1""","""Node5""","""Node4""","""Node3""","""Node6""","""Node1""","""Node3""","""Node6""","""Node2""",20,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00463259495222458,0.04419224032578454,5,"(1, 1)","""Node6""","""Node1""","""Node6""","""Node6""","""Node3""","""Node1""","""Node4""","""Node5""","""Node3""","""Node1""","""Node4""",20,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""PB""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00582678713484525,0.04205376119470799,5,"(1, 1)","""Node6""","""Node4""","""Node5""","""Node6""","""Node1""","""Node3""","""Node4""","""Node5""","""Node1""","""Node3""","""Node3""",22,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(7, 8)","""Node4""","""Node2""","""Node4""","""Node4""","""Node5""","""Node1""","""Node3""","""Node2""","""Node5""","""Node3""","""Node1""",14,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00536749466481191,0.04111995424198284,6,"(1, 1)","""Node4""","""Node6""","""Node3""","""Node4""","""Node5""","""Node1""","""Node6""","""Node3""","""Node1""","""Node5""","""Node2""",20,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00378701541166505,0.0423124106125979,6,"(1, 1)","""Node1""","""Node5""","""Node3""","""Node1""","""Node6""","""Node4""","""Node5""","""Node3""","""Node6""","""Node2""","""Node4""",20,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00474167135200143,0.041160209450123414,6,"(1, 1)","""Node2""","""Node1""","""Node4""","""Node5""","""Node6""","""Node1""","""Node3""","""Node5""","""Node3""","""Node3""","""Node3""",20,1.0,0.25,1.0,0.6666666666666666,1.0,0.6666666666666666,"""PB""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
99999.0,99999.0,99999,"(1, 1)","""Node1""","""Node2""","""Node5""","""Node1""","""Node4""","""Node6""","""Node6""","""Node3""","""Node4""","""Node6""","""Node3""",20,0.5,0.25,1.0,0.6666666666666666,0.25,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""FCFS"""
99999.0,99999.0,99999,"(6, 8)","""Node3""","""Node3""","""Node3""","""Node3""","""Node1""","""Node5""","""Node3""","""Node3""","""Node1""","""Node5""","""Node5""",31,1.0,0.25,1.0,0.25,1.0,1.0,"""FCFS""","""PB""","""PB""","""PB""","""FCFS""","""PB"""
0.00706828425998002,0.042303792142681935,5,"(1, 1)","""Node1""","""Node6""","""Node1""","""Node1""","""Node3""","""Node5""","""Node6""","""Node4""","""Node3""","""Node5""","""Node4""",20,1.0,0.25,1.0,0.6666666666666666,1.0,0.6666666666666666,"""FCFS""","""PB""","""FCFS""","""PB""","""FCFS""","""PB"""
0.004463119904062771,0.04121917729868338,5,"(1, 1)","""Node4""","""Node5""","""Node3""","""Node4""","""Node6""","""Node1""","""Node5""","""Node3""","""Node6""","""Node1""","""Node1""",20,1.0,0.25,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
0.0041633321776324795,0.03901051515653785,5,"(1, 1)","""Node1""","""Node1""","""Node5""","""Node3""","""Node4""","""Node1""","""Node5""","""Node3""","""Node6""","""Node6""","""Node6""",20,1.0,0.25,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,"""FCFS""","""PB""","""PB""","""FCFS""","""FCFS""","""PB"""
0.0041311968876557295,0.040041422435246776,6,"(1, 1)","""Node4""","""Node1""","""Node4""","""Node5""","""Node6""","""Node3""","""Node1""","""Node2""","""Node6""","""Node2""","""Node2""",20,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,"""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""","""PB"""
0.00573703754616389,0.04381765083575879,5,"(1, 1)","""Node4""","""Node2""","""Node6""","""Node4""","""Node5""","""Node1""","""Node5""","""Node6""","""Node1""","""Node6""","""Node1""",20,1.0,0.25,0.25,0.6666666666666666,1.0,1.0,"""FCFS""","""FCFS""","""PB""","""PB""","""FCFS""","""PB"""
